Species_ID,Update_Date,Update_By,Park,Life_Form,Nativity,Distribution,Conservation_Status,Scientific_Name,Code,Taxonomic_Order,Taxonomic_Family,Genus,Species,Subdivision,Authority,Authority_Source,Citation,Life_Cycle,Update_Comments,Park_Common_Name
20100315154438-58849036.693573,2013-12-12T15:30:01Z,Kelly Kozar,WAPA,Vine,Non-Native,,,Momordica charantia,MOMCHA,Violales,Cucurbitaceae,Momordica,charantia,,L.,Wagner et al. 2012,"Starr & Martz, 2000",Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,bittermelon
20100315154438-588628590.106964,2013-11-07T00:00:00Z,Kelly Kozar,NPSA,,Native,,,Euphorbia reineckei,EUPREI,Euphorbiales,Euphorbiaceae,Euphorbia,reineckei,,,,,,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",
20100315154438-588654756.546021,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Native,end,,Cyanea elliptica,CYAELL,Campanulales,Campanulaceae,Cyanea,elliptica,,(Rock) Lammers,2012 Bishop Museum Technical Report 60,Wagner et al. 1990; Lammers 2004,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-588971257.209778,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Rush,Native,end,R,Fimbristylis hawaiiensis,FIMHAW,Cyperales,Cyperaceae,Fimbristylis,hawaiiensis,,Hillebr.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Fimbristylis hawaiiensis
20100315154438-588971257.209778,2013-12-12T15:35:47Z,Kelly Kozar,KAHO,Rush,Native,end,R,Fimbristylis hawaiiensis,FIMHAW,Cyperales,Cyperaceae,Fimbristylis,hawaiiensis,,Hillebr.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Fimbristylis hawaiiensis
20100315154438-589163005.35202,,,AMME,Herb,Unknown,,,Cardimine spp.,CARSP.1,Capparales,Brassicaceae,Cardimine,spp.,,,,,Annual,,
20100315154438-589163005.35202,,,HALE,Herb,Non-Native,nat,,Cardimine spp.,CARSP.1,Capparales,Brassicaceae,Cardimine,spp.,,,,,Annual,,bittercress
20100315154438-589163005.35202,,,HAVO,Herb,Non-Native,nat,,Cardimine spp.,CARSP.1,Capparales,Brassicaceae,Cardimine,spp.,,,,,Annual,,bittercress
20100315154438-589163005.35202,,,KALA,Herb,Non-Native,nat,,Cardimine spp.,CARSP.1,Capparales,Brassicaceae,Cardimine,spp.,,,,,Annual,,bittercress
20100315154438-589163005.35202,,,NPSA,Herb,Unknown,,,Cardimine spp.,CARSP.1,Capparales,Brassicaceae,Cardimine,spp.,,,,,Annual,,
20100315154438-589163005.35202,,,WAPA,Herb,Unknown,,,Cardimine spp.,CARSP.1,Capparales,Brassicaceae,Cardimine,spp.,,,,,Annual,,
20100315154438-589555323.123932,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Fern,Native,end,,Dryopteris hawaiiensis,DRYHAW,Polypodiales,Dryopteridaceae,Dryopteris,hawaiiensis,,(Hillebr.) W. J. Rob.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Dryopteris hawaiiensis
20100315154438-589555323.123932,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Fern,Native,end,,Dryopteris hawaiiensis,DRYHAW,Polypodiales,Dryopteridaceae,Dryopteris,hawaiiensis,,(Hillebr.) W. J. Rob.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,Dryopteris hawaiiensis
20100315154438-589555323.123932,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Fern,Native,end,,Dryopteris hawaiiensis,DRYHAW,Polypodiales,Dryopteridaceae,Dryopteris,hawaiiensis,,(Hillebr.) W. J. Rob.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-589792549.610138,,,NPSA,,Native,,,Pneumatopteris costata,PNECOS,Polypodiales,Thelypteridaceae,Pneumatopteris,costata,,,,,,,
20100315154438-58991491.7945862,,,NPSA,,Native,,,Rhaphidophora graeffei,RHAGRA,Alismatales,Araceae,Rhaphidophora,graeffei,,,,,Perennial,,
20100315154438-589929640.293121,2013-12-12T15:44:13Z,Kelly Kozar,HAVO,Herb,Non-Native,nat,,Hypericum mutilum ssp. mutilum,HYPMUT,Theales,Hypericaceae,Hypericum,mutilum,ssp. mutilum,L.,Wagner et al. 2012,"Robson, 1990; Lorence et al., 1995; Wagner & Herbst, 1995",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",dwarf St. John's wort
20100315154438-589929640.293121,2013-12-12T15:44:13Z,Kelly Kozar,KALA,Herb,Non-Native,nat,,Hypericum mutilum ssp. mutilum,HYPMUT,Theales,Hypericaceae,Hypericum,mutilum,ssp. mutilum,L.,Wagner et al. 2012,"Robson, 1990; Lorence et al., 1995; Wagner & Herbst, 1995",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",dwarf St. John's wort
20100315154438-59037029.7431946,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Native,end,,Sicyos macrophyllus,SICMAC,Violales,Cucurbitaceae,Sicyos,macrophyllus,,A.Gray,2012 Bishop Museum Technical Report 60,St. John 1987; Wagner et al. 1990; Wagner & Shannon 1999,Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",‘ānunu
20100315154438-591016471.385956,2013-12-12T15:30:01Z,Kelly Kozar,HALE,Herb,Non-Native,nat,,Vicia sativa ssp. nigra,VICSAT1,Fabales,Fabaceae,Vicia,sativa,ssp. nigra,L.; (L.) Ehrh.,Wagner et al. 2012,"Wood, 2007",Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,common vetch
20100315154438-591016471.385956,2013-12-12T15:30:01Z,Kelly Kozar,HAVO,Herb,Non-Native,nat,,Vicia sativa ssp. nigra,VICSAT1,Fabales,Fabaceae,Vicia,sativa,ssp. nigra,L.; (L.) Ehrh.,Wagner et al. 2012,"Wood, 2007",Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,common vetch
20100315154438-591075420.379639,2013-12-12T15:47:45Z,Kelly Kozar,AMME,Grass,Non-Native,,,Digitaria insularis,DIGINS,Cyperales,Poaceae,Digitaria,insularis,,(L.) Mex ex Ekman,Wagner et al. 2012,"Wood & LeGrande, 2006",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-591075420.379639,2013-12-12T15:47:45Z,Kelly Kozar,HALE,Grass,Non-Native,nat,,Digitaria insularis,DIGINS,Cyperales,Poaceae,Digitaria,insularis,,(L.) Mex ex Ekman,Wagner et al. 2012,"Wood & LeGrande, 2006",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",sourgrass
20100315154438-591075420.379639,2013-12-12T15:47:45Z,Kelly Kozar,HAVO,Grass,Non-Native,nat,,Digitaria insularis,DIGINS,Cyperales,Poaceae,Digitaria,insularis,,(L.) Mex ex Ekman,Wagner et al. 2012,"Wood & LeGrande, 2006",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",sourgrass
20100315154438-591075420.379639,2013-12-12T15:47:45Z,Kelly Kozar,KALA,Grass,Non-Native,nat,,Digitaria insularis,DIGINS,Cyperales,Poaceae,Digitaria,insularis,,(L.) Mex ex Ekman,Wagner et al. 2012,"Wood & LeGrande, 2006",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",sourgrass
20100315154438-591075420.379639,2013-12-12T15:47:45Z,Kelly Kozar,PUHO,Grass,Non-Native,nat,,Digitaria insularis,DIGINS,Cyperales,Poaceae,Digitaria,insularis,,(L.) Mex ex Ekman,Wagner et al. 2012,"Wood & LeGrande, 2006",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",sourgrass
20100315154438-591075420.379639,2013-12-12T15:47:45Z,Kelly Kozar,WAPA,Grass,Non-Native,,,Digitaria insularis,DIGINS,Cyperales,Poaceae,Digitaria,insularis,,(L.) Mex ex Ekman,Wagner et al. 2012,"Wood & LeGrande, 2006",Perennial,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-591104447.841644,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Non-Native,nat,,Galinsoga parviflora,GALPAR,Asterales,Asteraceae,Galinsoga,parviflora,,Cav.,Wagner et al. 2012,"Oppenheimer 2008, 2011",Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-591104447.841644,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Non-Native,nat,,Galinsoga parviflora,GALPAR,Asterales,Asteraceae,Galinsoga,parviflora,,Cav.,Wagner et al. 2012,"Oppenheimer 2008, 2011",Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-591442286.968231,,,NPSA,Herb,Native,ind,,Trichomanes boryanum,TRIBOR,Polypodiales,Hymenophyllaceae,Trichomanes,boryanum,,Kuntze.,Whistler 1994,,Perennial,,Trichomanes boryanum
20100315154438-591987609.863281,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Native,end,,Phyllostegia ambigua,PHYAMB,Lamiales,Lamiaceae,Phyllostegia,ambigua,,(A. Gray) Hillebr.,Wagner et al. 2012,"Wood, 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-591987609.863281,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Native,end,,Phyllostegia ambigua,PHYAMB,Lamiales,Lamiaceae,Phyllostegia,ambigua,,(A. Gray) Hillebr.,Wagner et al. 2012,"Wood, 2006",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-592458248.138428,2013-11-07T00:00:00Z,Kelly Kozar,HAVO,Herb,Non-Native,nat,,Persicaria spp.,POLSP.3,Polygonales,Polygonaceae,Persicaria,spp.,,,,,,"Updated TSNs to most current from the ITIS database.  Most were updates from negative, temporary TSN",knotweed
20100315154438-59261500.8354187,,,HAVO,,Non-Native,,,Pinus pinea,PINPIN2,Pinales,Pinaceae,Pinus,pinea,,,,,Perennial,,
20100315154438-592734873.29483,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Herb,Non-Native,pol,,Dioscorea bulbifera,DIOBUL,Liliales,Dioscoreaceae,Dioscorea,bulbifera,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hoi
20100315154438-592734873.29483,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Herb,Non-Native,pol,,Dioscorea bulbifera,DIOBUL,Liliales,Dioscoreaceae,Dioscorea,bulbifera,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hoi
20100315154438-592734873.29483,2013-12-12T15:35:47Z,Kelly Kozar,NPSA,Herb,Non-Native,pol,,Dioscorea bulbifera,DIOBUL,Liliales,Dioscoreaceae,Dioscorea,bulbifera,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,ufi
20100315154438-592734873.29483,2013-12-12T15:35:47Z,Kelly Kozar,PUHO,Herb,Non-Native,pol,,Dioscorea bulbifera,DIOBUL,Liliales,Dioscoreaceae,Dioscorea,bulbifera,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,hoi
20100315154438-592841982.841492,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Native,end,,Asplenium kaulfussii,ASPKAU2,Polypodiales,Aspleniaceae,Asplenium,kaulfussii,,Schltdl. f. kaulfussii en,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-592841982.841492,2013-12-13T12:17:25Z,Kelly Kozar,KALA,,Native,end,,Asplenium kaulfussii,ASPKAU2,Polypodiales,Aspleniaceae,Asplenium,kaulfussii,,Schltdl. f. kaulfussii en,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-592991232.872009,,,NPSA,Tree,Native,ind,,Terminalia richii,TERRIC,Myrtales,Combretaceae,Terminalia,richii,,A. Gray,Whistler 2004,,Perennial,,malili
20100315154438-593326628.20816,2013-12-13T12:17:25Z,Kelly Kozar,HALE,,Non-Native,nat,,Centaurea melitensis,CENMEL,Asterales,Asteraceae,Centaurea,melitensis,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-593326628.20816,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Non-Native,nat,,Centaurea melitensis,CENMEL,Asterales,Asteraceae,Centaurea,melitensis,,L.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Annual,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-593636453.151703,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Rush,Non-Native,nat,,Juncus tenuis,JUNTEN,Juncales,Juncaceae,Juncus,tenuis,,Willd.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,poverty rush
20100315154438-593636453.151703,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Rush,Non-Native,nat,,Juncus tenuis,JUNTEN,Juncales,Juncaceae,Juncus,tenuis,,Willd.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,poverty rush
20100315154438-593636453.151703,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Rush,Non-Native,nat,,Juncus tenuis,JUNTEN,Juncales,Juncaceae,Juncus,tenuis,,Willd.,2012 Bishop Museum Technical Report 60,Wagner et al. 1990,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,poverty rush
20100315154438-594040215.015411,2013-12-13T12:17:25Z,Kelly Kozar,HAVO,,Non-Native,nat,,Panicum repens,PANREP1,Cyperales,Poaceae,Panicum,repens,,L.,Wagner et al. 2012,"Starr et al., 2002",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-594040215.015411,2013-12-13T12:17:25Z,Kelly Kozar,WAPA,,Non-Native,,,Panicum repens,PANREP1,Cyperales,Poaceae,Panicum,repens,,L.,Wagner et al. 2012,"Starr et al., 2002",Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,
20100315154438-594495534.896851,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Tree Fern,Native,end,,Sadleria souleyetiana,SADSOU,Polypodiales,Blechnaceae,Sadleria,souleyetiana,,(Gaudich.) T. Moore,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘ama‘u
20100315154438-594495534.896851,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Tree Fern,Native,end,,Sadleria souleyetiana,SADSOU,Polypodiales,Blechnaceae,Sadleria,souleyetiana,,(Gaudich.) T. Moore,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘ama‘u
20100315154438-594495534.896851,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Tree Fern,Native,end,,Sadleria souleyetiana,SADSOU,Polypodiales,Blechnaceae,Sadleria,souleyetiana,,(Gaudich.) T. Moore,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,‘ama‘u
20100315154438-594605445.861816,,,HAVO,,Non-Native,,,Bromus hordeaceus ssp. hordeaceus,BROHOR,Cyperales,Poaceae,Bromus,hordeaceus,ssp. hordeaceus,,,,Annual,,
20100315154438-594605445.861816,,,KALA,,Non-Native,,,Bromus hordeaceus ssp. hordeaceus,BROHOR,Cyperales,Poaceae,Bromus,hordeaceus,ssp. hordeaceus,,,,Annual,,
20100315154438-595106184.482574,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Fern,Native,end,,Adenophorus tamariscinus var. tamariscinus,ADETAM2,Polypodiales,Polypodiaceae,Adenophorus,tamariscinus,var. tamariscinus,(Kaulf.) Hook. & Grev.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,wahine noho mauna
20100315154438-595106184.482574,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Fern,Native,end,,Adenophorus tamariscinus var. tamariscinus,ADETAM2,Polypodiales,Polypodiaceae,Adenophorus,tamariscinus,var. tamariscinus,(Kaulf.) Hook. & Grev.,2012 Bishop Museum Technical Report 60,Palmer 2003,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,wahine noho mauna
20100315154438-595245480.537415,2013-12-12T15:38:12Z,Kelly Kozar,HALE,Grass,Non-Native,nat,,Schedonorus arundinaceus,SCHARU,Cyperales,Poaceae,Schedonorus,arundinaceus,,(Schreb.) Dumort.,Wagner et al. 2012,"Wagner et al., 1997; Oppenheimer, 2003; Herbst et al., 2004; Snow, 2008",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",reed fescue
20100315154438-595245480.537415,2013-12-12T15:38:12Z,Kelly Kozar,HAVO,Grass,Non-Native,nat,,Schedonorus arundinaceus,SCHARU,Cyperales,Poaceae,Schedonorus,arundinaceus,,(Schreb.) Dumort.,Wagner et al. 2012,"Wagner et al., 1997; Oppenheimer, 2003; Herbst et al., 2004; Snow, 2008",Perennial,"Updated authority source, citation, and synonym data.  Updated distribution in the cross reference t",reed fescue
20100315154438-595674037.93335,,,HAVO,,Non-Native,,,Citrus X paradisi,CITPAR,Sapindales,Rutaceae,Citrus,X paradisi,,,,,Perennial,,
20100315154438-596094548.70224,,,NPSA,,Native,,,Trichomanes asae-grayi,TRIASA,Polypodiales,Hymenophyllaceae,Trichomanes,asae-grayi,,,,,Perennial,,
20100315154438-596437752.246857,2013-12-12T15:30:01Z,Kelly Kozar,NPSA,,Native,,,Procris pedunculata,PROPED,Urticales,Urticaceae,Procris,pedunculata,,(J.R. Forst. & G. Forst.) Wedd.,Wagner et al. 2012,"Frohlich & Lau, 2008",,"Updated TSNs from ITIS database data, mostly from temporary TSNs to permanent TSNs. Updated authorit",
20100315154438-59677302.8373718,2013-12-12T15:35:47Z,Kelly Kozar,HALE,Fern,Non-Native,nat,,Phlebodium aureum,PHLAUR,Polypodiales,Polypodiaceae,Phlebodium,aureum,,(L.) J. Sm.,2012 Bishop Museum Technical Report 60,Palmer 2003; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,rabbit's-foot fern
20100315154438-59677302.8373718,2013-12-12T15:35:47Z,Kelly Kozar,HAVO,Fern,Non-Native,nat,,Phlebodium aureum,PHLAUR,Polypodiales,Polypodiaceae,Phlebodium,aureum,,(L.) J. Sm.,2012 Bishop Museum Technical Report 60,Palmer 2003; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,rabbit's-foot fern
20100315154438-59677302.8373718,2013-12-12T15:35:47Z,Kelly Kozar,KALA,Fern,Non-Native,nat,,Phlebodium aureum,PHLAUR,Polypodiales,Polypodiaceae,Phlebodium,aureum,,(L.) J. Sm.,2012 Bishop Museum Technical Report 60,Palmer 2003; Staples & Herbst 2005,Perennial,Updated authority source and citation data.  Updated distribution in the cross reference table for s,rabbit's-foot fern
